batch_idx,sample_idx,pred_angle,gt_angle,abs_error,global_idx,max_prob,entropy,prediction_variance,peak_sharpness,local_concentration,filename,failure_category,predicted_failure
36,1,7.0,195.0,172.0,145,0.0144660957157611,5.242867946624756,1.175898069050163e-05,1.0358108282089231,0.2469766736030578,test/ma_noisy_speech/Car-Gasoline/static/P0006/TEST_S_CARG_P0006_P0006W0154.flac,catastrophic,True
46,1,7.0,195.0,172.0,185,0.0139444768428802,5.347070217132568,9.21785795071628e-06,1.0463008880615234,0.2253686040639877,test/ma_noisy_speech/Car-Gasoline/static/P0006/TEST_S_CARG_P0006_P0006W0254.flac,catastrophic,True
46,0,7.0,195.0,172.0,184,0.0258132461458444,4.615937232971191,2.8898890377604403e-05,1.125285029411316,0.4041908383369446,test/ma_noisy_speech/Car-Gasoline/static/P0006/TEST_S_CARG_P0006_P0006W0267.flac,catastrophic,True
49,2,7.0,195.0,172.0,198,0.022578390315175,4.78726863861084,2.416464121779427e-05,1.1806873083114624,0.3530359864234924,test/ma_noisy_speech/Car-Gasoline/static/P0006/TEST_S_CARG_P0006_P0006W0023.flac,catastrophic,True
91,1,7.0,195.0,172.0,365,0.020047815516591,4.945181846618652,1.9307788534206335e-05,1.0442994832992554,0.3209453225135803,test/ma_noisy_speech/Car-Gasoline/static/P0006/TEST_S_CARG_P0006_P0006W0247.flac,catastrophic,True
91,2,7.0,195.0,172.0,366,0.0172698311507701,5.04523229598999,1.5635121599189006e-05,1.020732283592224,0.2862427532672882,test/ma_noisy_speech/Car-Gasoline/static/P0006/TEST_S_CARG_P0006_P0006W0141.flac,catastrophic,True
83,1,7.0,195.0,172.0,333,0.0203247219324111,4.943000793457031,2.0655659682233814e-05,1.010396957397461,0.3424294590950012,test/ma_noisy_speech/Car-Gasoline/static/P0006/TEST_S_CARG_P0006_P0006W0103.flac,catastrophic,True
88,1,7.0,195.0,172.0,353,0.0220170430839061,4.842184543609619,2.5022929548867975e-05,1.048600673675537,0.3528878688812256,test/ma_noisy_speech/Car-Gasoline/static/P0006/TEST_S_CARG_P0006_P0006W0207.flac,catastrophic,True
89,2,23.0,195.0,172.0,358,0.0342252776026725,4.197988510131836,4.8892405175138265e-05,1.0128304958343506,0.5634640455245972,test/ma_noisy_speech/Car-Gasoline/static/P0006/TEST_S_CARG_P0006_P0006W0137.flac,catastrophic,False
85,2,7.0,195.0,172.0,342,0.0185189992189407,4.961811065673828,1.9228707969887186e-05,1.0013278722763062,0.3210731446743011,test/ma_noisy_speech/Car-Gasoline/static/P0006/TEST_S_CARG_P0006_P0006W0251.flac,catastrophic,True
38,0,7.0,195.0,172.0,152,0.0195577181875705,5.009470462799072,1.8187038222095e-05,1.0353240966796875,0.3187952637672424,test/ma_noisy_speech/Car-Gasoline/static/P0006/TEST_S_CARG_P0006_P0006W0206.flac,catastrophic,True
117,0,348.0,160.0,172.0,468,0.0108093218877911,5.385791301727295,7.32271882952773e-06,1.0515981912612915,0.1247262433171272,test/ma_noisy_speech/OfficeRoom2/static/0023/TEST_S_OFR2_0023_0157.flac,systematic_bias,True
83,0,23.0,195.0,172.0,332,0.0162794459611177,4.745926856994629,2.343556479900144e-05,1.0104038715362549,0.3156344890594482,test/ma_noisy_speech/Car-Gasoline/static/P0006/TEST_S_CARG_P0006_P0006W0113.flac,catastrophic,True
41,0,7.0,195.0,172.0,164,0.0264215767383575,4.522019863128662,3.3585693017812446e-05,1.055130124092102,0.4305964708328247,test/ma_noisy_speech/Car-Gasoline/static/P0006/TEST_S_CARG_P0006_P0006W0273.flac,catastrophic,True
92,1,7.0,195.0,172.0,369,0.0169638991355896,4.97604513168335,1.789244925021194e-05,1.0401419401168823,0.2803851962089538,test/ma_noisy_speech/Car-Gasoline/static/P0006/TEST_S_CARG_P0006_P0006W0146.flac,catastrophic,True
341,3,7.0,178.0,171.0,1367,0.0203710999339818,4.87554931640625,2.16278695006622e-05,1.0190573930740356,0.3294714689254761,test/ma_noisy_speech/Car-Electric/static/P0002/TEST_S_CARE_P0002_P0002W0202.flac,catastrophic,True
317,3,7.0,178.0,171.0,1271,0.0352087765932083,4.31102991104126,4.619681931217201e-05,1.0707043409347534,0.5395091772079468,test/ma_noisy_speech/Car-Electric/static/P0002/TEST_S_CARE_P0002_P0002W0245.flac,catastrophic,False
313,0,7.0,178.0,171.0,1252,0.0200592335313558,5.071799278259277,1.611947845958639e-05,1.0204942226409912,0.3139664232730865,test/ma_noisy_speech/Car-Electric/static/P0002/TEST_S_CARE_P0002_P0002W0060.flac,catastrophic,True
26,1,9.0,180.0,171.0,105,0.0384235978126525,4.225095748901367,5.694974242942408e-05,1.0052231550216677,0.6405767202377319,test/ma_noisy_speech/Car-Gasoline/static/P0006/TEST_S_CARG_P0006_P0006W0217.flac,catastrophic,False
358,3,7.0,178.0,171.0,1435,0.0099460948258638,5.355562686920166,7.18883347872179e-06,1.002085566520691,0.164623737335205,test/ma_noisy_speech/Car-Electric/static/P0002/TEST_S_CARE_P0002_P0002W0039.flac,catastrophic,True
339,3,7.0,178.0,171.0,1359,0.0290898121893405,4.5934624671936035,3.4509983379393816e-05,1.0154434442520142,0.4665203690528869,test/ma_noisy_speech/Car-Electric/static/P0002/TEST_S_CARE_P0002_P0002W0218.flac,catastrophic,True
78,3,6.0,195.0,171.0,315,0.0165323913097381,5.063498497009277,1.5183659343165344e-05,1.040314555168152,0.2677648365497589,test/ma_noisy_speech/Car-Gasoline/static/P0006/TEST_S_CARG_P0006_P0006W0219.flac,catastrophic,True
306,3,7.0,178.0,171.0,1227,0.0160797070711851,5.178228378295898,1.2811652595701162e-05,1.0700541734695437,0.2592459619045257,test/ma_noisy_speech/Car-Electric/static/P0002/TEST_S_CARE_P0002_P0002W0125.flac,catastrophic,True
356,0,349.0,178.0,171.0,1424,0.0266559123992919,4.786813259124756,2.943793333542999e-05,1.039927959442139,0.4459566473960876,test/ma_noisy_speech/Car-Electric/static/P0002/TEST_S_CARE_P0002_P0002W0297.flac,catastrophic,True
35,2,6.0,195.0,171.0,142,0.0161384474486112,5.1956000328063965,1.3144537660991771e-05,1.0251140594482422,0.2669779658317566,test/ma_noisy_speech/Car-Gasoline/static/P0006/TEST_S_CARG_P0006_P0006W0179.flac,catastrophic,True
358,1,7.0,178.0,171.0,1433,0.024568997323513,4.8730268478393555,2.407135980320163e-05,1.0632503032684326,0.3887289762496948,test/ma_noisy_speech/Car-Electric/static/P0002/TEST_S_CARE_P0002_P0002W0277.flac,catastrophic,True
364,2,7.0,178.0,171.0,1458,0.0126192262396216,5.303983688354492,9.04366697795922e-06,1.0117663145065308,0.2056605517864227,test/ma_noisy_speech/Car-Electric/static/P0002/TEST_S_CARE_P0002_P0002W0184.flac,catastrophic,True
45,1,6.0,195.0,171.0,181,0.0107351215556263,5.430695533752441,6.704847237415379e-06,1.0185215473175049,0.1715584695339203,test/ma_noisy_speech/Car-Gasoline/static/P0006/TEST_S_CARG_P0006_P0006W0181.flac,catastrophic,True
324,3,7.0,178.0,171.0,1299,0.0311665311455726,4.499092102050781,3.571636261767708e-05,1.1193329095840454,0.4654616713523865,test/ma_noisy_speech/Car-Electric/static/P0002/TEST_S_CARE_P0002_P0002W0206.flac,catastrophic,False
362,1,7.0,178.0,171.0,1449,0.0371111817657947,4.149782180786133,5.277184391161427e-05,1.0021116733551023,0.5961911678314209,test/ma_noisy_speech/Car-Electric/static/P0002/TEST_S_CARE_P0002_P0002W0174.flac,catastrophic,False
331,0,7.0,178.0,171.0,1324,0.017945447936654,5.1464009284973145,1.4430229384743145e-05,1.1397593021392822,0.2854996621608734,test/ma_noisy_speech/Car-Electric/static/P0002/TEST_S_CARE_P0002_P0002W0027.flac,catastrophic,True
331,2,7.0,178.0,171.0,1326,0.0166407097131013,5.121604919433594,1.4099324289418291e-05,1.0828611850738523,0.2512542903423309,test/ma_noisy_speech/Car-Electric/static/P0002/TEST_S_CARE_P0002_P0002W0035.flac,catastrophic,True
363,0,349.0,178.0,171.0,1452,0.0375041738152504,4.255457878112793,5.134730236022733e-05,1.0187675952911377,0.5858082175254822,test/ma_noisy_speech/Car-Electric/static/P0002/TEST_S_CARE_P0002_P0002W0002.flac,catastrophic,False
365,1,348.0,178.0,170.0,1461,0.0567136518657207,3.977320432662964,7.085080142132938e-05,1.1045444011688232,0.6946336030960083,test/ma_noisy_speech/Car-Electric/static/P0002/TEST_S_CARE_P0002_P0002W0053.flac,systematic_bias,False
370,0,348.0,178.0,170.0,1480,0.0434121862053871,4.55143928527832,4.499256465351209e-05,1.1019638776779177,0.5686681270599365,test/ma_noisy_speech/Car-Electric/static/P0002/TEST_S_CARE_P0002_P0002W0160.flac,systematic_bias,False
305,1,348.0,178.0,170.0,1221,0.0326227881014347,4.466951370239258,4.229916157783009e-05,1.025233507156372,0.5095639228820801,test/ma_noisy_speech/Car-Electric/static/P0002/TEST_S_CARE_P0002_P0002W0057.flac,systematic_bias,False
318,0,348.0,178.0,170.0,1272,0.0223697815090417,5.002254486083984,2.180511182814371e-05,1.051100254058838,0.374453604221344,test/ma_noisy_speech/Car-Electric/static/P0002/TEST_S_CARE_P0002_P0002W0189.flac,systematic_bias,True
334,0,348.0,178.0,170.0,1336,0.0225738286972045,4.894789695739746,2.3882632376626137e-05,1.0262722969055176,0.3668562769889831,test/ma_noisy_speech/Car-Electric/static/P0002/TEST_S_CARE_P0002_P0002W0099.flac,systematic_bias,True
298,0,348.0,178.0,170.0,1192,0.0155121255666017,5.234553337097168,1.0759966244222596e-05,1.1466996669769287,0.2329363226890564,test/ma_noisy_speech/Car-Electric/static/P0002/TEST_S_CARE_P0002_P0002W0047.flac,systematic_bias,True
346,1,348.0,178.0,170.0,1385,0.0289754495024681,4.828609466552734,2.712432251428254e-05,1.1603219509124756,0.4230009019374847,test/ma_noisy_speech/Car-Electric/static/P0002/TEST_S_CARE_P0002_P0002W0058.flac,systematic_bias,True
302,0,348.0,178.0,170.0,1208,0.0260574147105216,4.833174705505371,2.696756018849555e-05,1.0285967588424685,0.3977480232715606,test/ma_noisy_speech/Car-Electric/static/P0002/TEST_S_CARE_P0002_P0002W0066.flac,systematic_bias,True
355,0,348.0,178.0,170.0,1420,0.0139853842556476,5.4210357666015625,6.896063496242277e-06,1.1943800449371338,0.1964211761951446,test/ma_noisy_speech/Car-Electric/static/P0002/TEST_S_CARE_P0002_P0002W0238.flac,systematic_bias,True
315,3,348.0,178.0,170.0,1263,0.0146489078179001,5.327475547790527,9.587500244379044e-06,1.1558237075805664,0.2036288678646087,test/ma_noisy_speech/Car-Electric/static/P0002/TEST_S_CARE_P0002_P0002W0291.flac,systematic_bias,True
343,0,348.0,178.0,170.0,1372,0.0286334455013275,4.679492473602295,3.2456493499921635e-05,1.0681374073028564,0.449897289276123,test/ma_noisy_speech/Car-Electric/static/P0002/TEST_S_CARE_P0002_P0002W0219.flac,systematic_bias,True
312,3,348.0,178.0,170.0,1251,0.0157140363007783,5.254172325134277,1.0631661098159384e-05,1.1175516843795776,0.2383186966180801,test/ma_noisy_speech/Car-Electric/static/P0002/TEST_S_CARE_P0002_P0002W0041.flac,systematic_bias,True
328,1,348.0,178.0,170.0,1313,0.0112036680802702,5.424286842346191,6.345706424326636e-06,1.10555899143219,0.1672523915767669,test/ma_noisy_speech/Car-Electric/static/P0002/TEST_S_CARE_P0002_P0002W0031.flac,systematic_bias,True
364,3,348.0,178.0,170.0,1459,0.0116753885522484,5.457660675048828,6.01692272539367e-06,1.12023663520813,0.1807713061571121,test/ma_noisy_speech/Car-Electric/static/P0002/TEST_S_CARE_P0002_P0002W0106.flac,systematic_bias,True
349,2,348.0,178.0,170.0,1398,0.0110895475372672,5.376262664794922,7.3346132012375165e-06,1.0554715394973757,0.1695573031902313,test/ma_noisy_speech/Car-Electric/static/P0002/TEST_S_CARE_P0002_P0002W0068.flac,systematic_bias,True
349,3,348.0,178.0,170.0,1399,0.0131678506731987,5.31435489654541,8.855029591359198e-06,1.0369915962219238,0.2090540826320648,test/ma_noisy_speech/Car-Electric/static/P0002/TEST_S_CARE_P0002_P0002W0022.flac,systematic_bias,True
307,3,348.0,178.0,170.0,1231,0.0163377001881599,5.37065315246582,8.347344191861339e-06,1.1754343509674072,0.2262471169233322,test/ma_noisy_speech/Car-Electric/static/P0002/TEST_S_CARE_P0002_P0002W0228.flac,systematic_bias,True
327,2,348.0,178.0,170.0,1310,0.0438753105700016,4.654654502868652,4.008805990451947e-05,1.1754599809646606,0.5369693636894226,test/ma_noisy_speech/Car-Electric/static/P0002/TEST_S_CARE_P0002_P0002W0079.flac,systematic_bias,False
343,3,348.0,178.0,170.0,1375,0.0335572622716426,4.715821266174316,3.24901266139932e-05,1.1348475217819214,0.4685444831848144,test/ma_noisy_speech/Car-Electric/static/P0002/TEST_S_CARE_P0002_P0002W0025.flac,systematic_bias,False
355,2,348.0,178.0,170.0,1422,0.0470220781862735,4.547741413116455,4.564508344628848e-05,1.147754192352295,0.5703027248382568,test/ma_noisy_speech/Car-Electric/static/P0002/TEST_S_CARE_P0002_P0002W0294.flac,systematic_bias,False
359,1,348.0,178.0,170.0,1437,0.0520651824772357,4.262544631958008,5.9909802075708285e-05,1.0833865404129028,0.642905056476593,test/ma_noisy_speech/Car-Electric/static/P0002/TEST_S_CARE_P0002_P0002W0050.flac,systematic_bias,False
321,1,348.0,178.0,170.0,1285,0.0320448130369186,4.482187271118164,4.0127881220541894e-05,1.0629138946533203,0.4996522068977356,test/ma_noisy_speech/Car-Electric/static/P0002/TEST_S_CARE_P0002_P0002W0128.flac,systematic_bias,False
322,1,348.0,178.0,170.0,1289,0.0091467760503292,5.463428974151611,5.666687229677336e-06,1.0324302911758425,0.1395976543426513,test/ma_noisy_speech/Car-Electric/static/P0002/TEST_S_CARE_P0002_P0002W0207.flac,systematic_bias,True
359,2,348.0,178.0,170.0,1438,0.0394448265433311,4.612888813018799,3.845285391435027e-05,1.222372055053711,0.5161603689193726,test/ma_noisy_speech/Car-Electric/static/P0002/TEST_S_CARE_P0002_P0002W0283.flac,systematic_bias,False
366,1,348.0,178.0,170.0,1465,0.0564269311726093,4.213971138000488,6.300735549302772e-05,1.1937264204025269,0.6573113799095154,test/ma_noisy_speech/Car-Electric/static/P0002/TEST_S_CARE_P0002_P0002W0100.flac,systematic_bias,False
341,0,348.0,178.0,170.0,1364,0.0238955449312925,5.002252578735352,2.0939238311257213e-05,1.0566729307174685,0.3665539622306824,test/ma_noisy_speech/Car-Electric/static/P0002/TEST_S_CARE_P0002_P0002W0249.flac,systematic_bias,True
336,0,348.0,178.0,170.0,1344,0.0296084582805633,4.955904960632324,2.4294866307172924e-05,1.151020050048828,0.4118996560573578,test/ma_noisy_speech/Car-Electric/static/P0002/TEST_S_CARE_P0002_P0002W0223.flac,systematic_bias,True
351,0,348.0,178.0,170.0,1404,0.0174168497323989,5.155486583709717,1.3764237337454688e-05,1.0447072982788086,0.2831840217113495,test/ma_noisy_speech/Car-Electric/static/P0002/TEST_S_CARE_P0002_P0002W0213.flac,systematic_bias,True
340,1,348.0,178.0,170.0,1361,0.0332823172211647,4.79827356338501,3.200105493306182e-05,1.1066617965698242,0.4801770448684692,test/ma_noisy_speech/Car-Electric/static/P0002/TEST_S_CARE_P0002_P0002W0061.flac,systematic_bias,False
338,1,348.0,178.0,170.0,1353,0.0314270369708538,4.941730499267578,2.4604090867796913e-05,1.225389003753662,0.4107474684715271,test/ma_noisy_speech/Car-Electric/static/P0002/TEST_S_CARE_P0002_P0002W0241.flac,systematic_bias,True
342,1,348.0,178.0,170.0,1369,0.0345719940960407,4.39840030670166,4.352388714323752e-05,1.0491737127304075,0.5331571698188782,test/ma_noisy_speech/Car-Electric/static/P0002/TEST_S_CARE_P0002_P0002W0299.flac,systematic_bias,False
321,0,348.0,178.0,170.0,1284,0.0135102961212396,5.343158721923828,8.47374576551374e-06,1.0345052480697632,0.2185538113117218,test/ma_noisy_speech/Car-Electric/static/P0002/TEST_S_CARE_P0002_P0002W0056.flac,systematic_bias,True
320,0,348.0,178.0,170.0,1280,0.026666946709156,5.0763349533081055,2.0400753783178516e-05,1.0856220722198486,0.3892567753791809,test/ma_noisy_speech/Car-Electric/static/P0002/TEST_S_CARE_P0002_P0002W0170.flac,systematic_bias,True
322,2,348.0,178.0,170.0,1290,0.0151455868035554,5.354697227478027,9.869156201602893e-06,1.0163013935089111,0.2538809776306152,test/ma_noisy_speech/Car-Electric/static/P0002/TEST_S_CARE_P0002_P0002W0122.flac,systematic_bias,True
342,2,348.0,178.0,170.0,1370,0.0238533169031143,5.0349440574646,2.068736830551643e-05,1.085133671760559,0.3669894933700561,test/ma_noisy_speech/Car-Electric/static/P0002/TEST_S_CARE_P0002_P0002W0038.flac,systematic_bias,True
340,3,348.0,178.0,170.0,1363,0.0210294909775257,5.242780685424805,1.2481787962315138e-05,1.0912282466888428,0.2939801216125488,test/ma_noisy_speech/Car-Electric/static/P0002/TEST_S_CARE_P0002_P0002W0240.flac,systematic_bias,True
77,0,12.0,180.0,168.0,308,0.0240547582507133,4.78530740737915,2.7973539545200765e-05,1.024206519126892,0.4096844792366028,test/ma_noisy_speech/Car-Gasoline/static/P0006/TEST_S_CARG_P0006_P0006W0281.flac,catastrophic,True
26,0,12.0,180.0,168.0,104,0.0280568432062864,4.765305519104004,2.988958658534102e-05,1.0255311727523804,0.4350275993347168,test/ma_noisy_speech/Car-Gasoline/static/P0006/TEST_S_CARG_P0006_P0006W0242.flac,catastrophic,True
64,1,348.0,180.0,168.0,257,0.0097383372485637,5.474167823791504,5.57303746973048e-06,1.019200086593628,0.1657294631004333,test/ma_noisy_speech/Car-Gasoline/static/P0006/TEST_S_CARG_P0006_P0006W0061.flac,systematic_bias,True
79,3,27.0,195.0,168.0,319,0.0288649778813123,4.439181327819824,3.872204979415983e-05,1.0337270498275757,0.5030481219291687,test/ma_noisy_speech/Car-Gasoline/static/P0006/TEST_S_CARG_P0006_P0006W0108.flac,catastrophic,True
66,1,12.0,180.0,168.0,265,0.0286117307841777,4.668047904968262,3.3733213058440015e-05,1.0399184226989746,0.4837332665920257,test/ma_noisy_speech/Car-Gasoline/static/P0006/TEST_S_CARG_P0006_P0006W0177.flac,catastrophic,True
301,3,11.0,178.0,167.0,1207,0.023044953122735,4.8752217292785645,2.4203658540500328e-05,1.028229594230652,0.4055562615394592,test/ma_noisy_speech/Car-Electric/static/P0002/TEST_S_CARE_P0002_P0002W0175.flac,catastrophic,True
84,2,28.0,195.0,167.0,338,0.0139102591201663,5.246084213256836,1.160928422905272e-05,1.0285604000091553,0.2379439324140548,test/ma_noisy_speech/Car-Gasoline/static/P0006/TEST_S_CARG_P0006_P0006W0228.flac,catastrophic,True
39,3,2.0,195.0,167.0,159,0.0448743999004364,4.198986053466797,5.44737558811903e-05,1.014307975769043,0.5378967523574829,test/ma_noisy_speech/Car-Gasoline/static/P0006/TEST_S_CARG_P0006_P0006W0222.flac,catastrophic,False
79,2,28.0,195.0,167.0,318,0.013531619682908,5.225471496582031,1.2073773177689873e-05,1.04448664188385,0.2476170063018798,test/ma_noisy_speech/Car-Gasoline/static/P0006/TEST_S_CARG_P0006_P0006W0248.flac,catastrophic,True
80,0,28.0,195.0,167.0,320,0.0116296634078025,5.310425758361816,8.808892744127661e-06,1.0166248083114624,0.2070409655570984,test/ma_noisy_speech/Car-Gasoline/static/P0006/TEST_S_CARG_P0006_P0006W0257.flac,catastrophic,True
337,2,11.0,178.0,167.0,1350,0.0336291939020156,4.307241439819336,4.7734945837873966e-05,1.0233569145202637,0.5816789865493774,test/ma_noisy_speech/Car-Electric/static/P0002/TEST_S_CARE_P0002_P0002W0136.flac,catastrophic,False
336,3,11.0,178.0,167.0,1347,0.0334082767367363,4.356108665466309,4.6187546104192734e-05,1.0408161878585815,0.5682681798934937,test/ma_noisy_speech/Car-Electric/static/P0002/TEST_S_CARE_P0002_P0002W0071.flac,catastrophic,False
42,3,28.0,195.0,167.0,171,0.0104705337435007,5.373895645141602,7.576789357699454e-06,1.045162320137024,0.1774064600467682,test/ma_noisy_speech/Car-Gasoline/static/P0006/TEST_S_CARG_P0006_P0006W0198.flac,catastrophic,True
92,0,1.0,195.0,166.0,368,0.0115230437368154,5.38447904586792,6.92742924002232e-06,1.0441856384277344,0.1806748807430267,test/ma_noisy_speech/Car-Gasoline/static/P0006/TEST_S_CARG_P0006_P0006W0088.flac,catastrophic,True
82,1,1.0,195.0,166.0,329,0.0072243260219693,5.53874397277832,4.190129402559251e-06,1.0462749004364014,0.1258663386106491,test/ma_noisy_speech/Car-Gasoline/static/P0006/TEST_S_CARG_P0006_P0006W0232.flac,catastrophic,True
36,3,1.0,195.0,166.0,147,0.0090351738035678,5.428340911865234,5.72794533582055e-06,1.0281758308410645,0.1494941711425781,test/ma_noisy_speech/Car-Gasoline/static/P0006/TEST_S_CARG_P0006_P0006W0189.flac,catastrophic,True
35,0,1.0,195.0,166.0,140,0.0104523757472634,5.48836088180542,5.6269614105985966e-06,1.1030195951461792,0.1684788167476654,test/ma_noisy_speech/Car-Gasoline/static/P0006/TEST_S_CARG_P0006_P0006W0104.flac,catastrophic,True
38,2,1.0,195.0,166.0,154,0.0242013372480869,4.646930694580078,2.8888631277368404e-05,1.0485827922821045,0.3865095376968384,test/ma_noisy_speech/Car-Gasoline/static/P0006/TEST_S_CARG_P0006_P0006W0216.flac,catastrophic,True
